14288,14,FRESNE CAMILLY,Le Fresne-Camilly
14289,14,FRESNE LA MERE,Fresné-la-Mère
14290,14,FRESNEY LE PUCEUX,Fresney-le-Puceux
14291,14,FRESNEY LE VIEUX,Fresney-le-Vieux
14293,14,FUMICHON,Fumichon
14297,14,GAVRUS,Gavrus
14298,14,GEFOSSE FONTENAY,Géfosse-Fontenay
14299,14,GENNEVILLE,Genneville
14300,14,GERROTS,Gerrots
14301,14,GIBERVILLE,Giberville
14302,14,GLANVILLE,Glanville
14303,14,GLOS,Glos
14304,14,GONNEVILLE SUR HONFLEUR,Gonneville-sur-Honfleur
14305,14,GONNEVILLE SUR MER,Gonneville-sur-Mer
14306,14,GONNEVILLE EN AUGE,Gonneville-en-Auge
14308,14,GOUSTRANVILLE,Goustranville
14309,14,GOUVIX,Gouvix
14310,14,GRAINVILLE LANGANNERIE,Grainville-Langannerie
14311,14,GRAINVILLE SUR ODON,Grainville-sur-Odon
14312,14,GRANDCAMP MAISY,Grandcamp-Maisy
14316,14,GRANGUES,Grangues
14318,14,GRAYE SUR MER,Graye-sur-Mer
14319,14,GRENTHEVILLE,Grentheville
14320,14,GRIMBOSQ,Grimbosq
14322,14,GUERON,Guéron
14325,14,HERMANVILLE SUR MER,Hermanville-sur-Mer
14326,14,HERMIVAL LES VAUX,Hermival-les-Vaux
14327,14,HEROUVILLE SAINT CLAIR,Hérouville-Saint-Clair
14328,14,HEROUVILLETTE,Hérouvillette
14329,14,HEULAND,Heuland
14332,14,HOGUETTE,La Hoguette
14333,14,HONFLEUR,Honfleur
14334,14,HOTELLERIE,L'Hôtellerie
14335,14,HOTOT EN AUGE,Hotot-en-Auge
14336,14,HOTTOT LES BAGUES,Hottot-les-Bagues
14337,14,HOUBLONNIERE,La Houblonnière
14338,14,HOULGATE,Houlgate
14341,14,IFS,Ifs
14342,14,ISIGNY SUR MER,Isigny-sur-Mer
14343,14,ISLES BARDEL,Les Isles-Bardel
14344,14,JANVILLE,Janville
14345,14,JORT,Jort
14346,14,JUAYE MONDAYE,Juaye-Mondaye
14347,14,DIALAN SUR CHAINE,Dialan sur Chaîne
14348,14,JUVIGNY SUR SEULLES,Juvigny-sur-Seulles
14349,14,LAIZE CLINCHAMPS,Laize-Clinchamps
14352,14,LANDELLES ET COUPIGNY,Landelles-et-Coupigny
14353,14,LANDES SUR AJON,Landes-sur-Ajon
14354,14,LANGRUNE SUR MER,Langrune-sur-Mer
14355,14,PONTS SUR SEULLES,Ponts sur Seulles
14357,14,TERRES DE DRUANCE,Terres de Druance
14358,14,LEAUPARTIE,Léaupartie
14360,14,LEFFARD,Leffard
14362,14,LESSARD ET LE CHENE,Lessard-et-le-Chêne
14364,14,LINGEVRES,Lingèvres
14365,14,LION SUR MER,Lion-sur-Mer
14366,14,LISIEUX,Lisieux
14367,14,LISON,Lison
14368,14,LISORES,Lisores
14369,14,LITTEAU,Litteau
14370,14,MOLAY LITTRY,Le Molay-Littry
14371,14,LIVAROT PAYS D AUGE,Livarot-Pays-d'Auge
14374,14,LOGES,Les Loges
14375,14,LOGES SAULCES,Les Loges-Saulces
14377,14,LONGUES SUR MER,Longues-sur-Mer
14378,14,LONGUEVILLE,Longueville
14379,14,LONGVILLERS,Longvillers
14380,14,LOUCELLES,Loucelles
14381,14,LOUVAGNY,Louvagny
14383,14,LOUVIGNY,Louvigny
14384,14,LUC SUR MER,Luc-sur-Mer
14385,14,MAGNY EN BESSIN,Magny-en-Bessin
14389,14,MAISONCELLES PELVEY,Maisoncelles-Pelvey
14390,14,MAISONCELLES SUR AJON,Maisoncelles-sur-Ajon
14391,14,MAISONS,Maisons
14393,14,MAIZET,Maizet
14394,14,MAIZIERES,Maizières
14396,14,MALTOT,Maltot
14397,14,MANDEVILLE EN BESSIN,Mandeville-en-Bessin
14398,14,MANERBE,Manerbe
14399,14,MANNEVILLE LA PIPARD,Manneville-la-Pipard
14400,14,MANOIR,Le Manoir
14401,14,MANVIEUX,Manvieux
14402,14,MARAIS LA CHAPELLE,Le Marais-la-Chapelle
14403,14,MAROLLES,Marolles
14404,14,MARTAINVILLE,Martainville
14405,14,MARTIGNY SUR L ANTE,Martigny-sur-l'Ante
14406,14,MOULINS EN BESSIN,Moulins-en-Bessin
14407,14,MATHIEU,Mathieu
14408,14,MAY SUR ORNE,May-sur-Orne
14409,14,MERVILLE FRANCEVILLE PLAGE,Merville-Franceville-Plage
14410,14,MERY BISSIERES EN AUGE,Méry-Bissières-en-Auge
14411,14,MESLAY,Meslay
14412,14,MESNIL AU GRAIN,Le Mesnil-au-Grain
14419,14,MESNIL EUDES,Le Mesnil-Eudes
14421,14,MESNIL GUILLAUME,Le Mesnil-Guillaume
14424,14,MESNIL ROBERT,Le Mesnil-Robert
14425,14,MESNIL SIMON,Le Mesnil-Simon
14426,14,MESNIL SUR BLANGY,Le Mesnil-sur-Blangy
14427,14,MESNIL VILLEMENT,Le Mesnil-Villement
14430,14,MEUVAINES,Meuvaines
14431,14,MEZIDON VALLEE D AUGE,Mézidon Vallée d'Auge
14435,14,MONCEAUX,Les Monceaux
14436,14,MONCEAUX EN BESSIN,Monceaux-en-Bessin
14437,14,MONDEVILLE,Mondeville
14438,14,MONDRAINVILLE,Mondrainville
14439,14,MONFREVILLE,Monfréville
14445,14,MONTFIQUET,Montfiquet
14446,14,MONTIGNY,Montigny
14448,14,MONTREUIL EN AUGE,Montreuil-en-Auge
14449,14,MONTS EN BESSIN,Monts-en-Bessin
14452,14,MORTEAUX COULIBOEUF,Morteaux-Coulibœuf
14453,14,MOSLES,Mosles
14454,14,MOUEN,Mouen
14455,14,MOULINES,Moulines
14456,14,MOULT CHICHEBOVILLE,Moult-Chicheboville
14457,14,MOUTIERS EN AUGE,Les Moutiers-en-Auge
14458,14,MOUTIERS EN CINGLAIS,Les Moutiers-en-Cinglais
14460,14,MOYAUX,Moyaux
14461,14,MUTRECY,Mutrécy
14465,14,NONANT,Nonant
14466,14,NOROLLES,Norolles
14467,14,NORON L ABBAYE,Noron-l'Abbaye
14468,14,NORON LA POTERIE,Noron-la-Poterie
14469,14,NORREY EN AUGE,Norrey-en-Auge
14473,14,NOTRE DAME DE LIVAYE,Notre-Dame-de-Livaye
14474,14,NOTRE DAME D ESTREES CORBON,Notre-Dame-d'Estrées-Corbon
14475,14,VAL D ARRY,Val d'Arry
14476,14,OLENDON,Olendon
14478,14,ORBEC,Orbec
14480,14,OSMANVILLE,Osmanville
14482,14,OUEZY,Ouézy
14483,14,OUFFIERES,Ouffières
14484,14,OUILLY DU HOULEY,Ouilly-du-Houley
14486,14,OUILLY LE TESSON,Ouilly-le-Tesson
14487,14,OUILLY LE VICOMTE,Ouilly-le-Vicomte
14488,14,OUISTREHAM,Ouistreham
14491,14,PARFOURU SUR ODON,Parfouru-sur-Odon
14492,14,PENNEDEPIE,Pennedepie
14494,14,PERIERS EN AUGE,Périers-en-Auge
14495,14,PERIERS SUR LE DAN,Périers-sur-le-Dan
14496,14,PERIGNY,Périgny
14497,14,PERRIERES,Perrières
14498,14,PERTHEVILLE NERS,Pertheville-Ners
14499,14,PETIVILLE,Petiville
14500,14,PIERREFITTE EN AUGE,Pierrefitte-en-Auge
14501,14,PIERREFITTE EN CINGLAIS,Pierrefitte-en-Cinglais
14502,14,PIERREPONT,Pierrepont
14504,14,PIN,Le Pin
14506,14,PLANQUERY,Planquery
14509,14,PLUMETOT,Plumetot
14510,14,POMMERAYE,La Pommeraye
14511,14,PONT BELLANGER,Pont-Bellanger
14512,14,PONTECOULANT,Pontécoulant
14514,14,PONT L EVEQUE,Pont-l'Évêque
14515,14,PORT EN BESSIN HUPPAIN,Port-en-Bessin-Huppain
14516,14,POTIGNY,Potigny
14519,14,PREAUX BOCAGE,Préaux-Bocage
14520,14,PRE D AUGE,Le Pré-d'Auge
14522,14,PRETREVILLE,Prêtreville
14524,14,PUTOT EN AUGE,Putot-en-Auge
14527,14,BELLE VIE EN AUGE,Belle Vie en Auge
14528,14,QUETTEVILLE,Quetteville
14529,14,RANCHY,Ranchy
14530,14,RANVILLE,Ranville
14531,14,RAPILLY,Rapilly
14533,14,REPENTIGNY,Repentigny
14534,14,REUX,Reux
14535,14,REVIERS,Reviers
14536,14,RIVIERE SAINT SAUVEUR,La Rivière-Saint-Sauveur
14538,14,CASTINE EN PLAINE,Castine-en-Plaine
14540,14,ROCQUES,Rocques
14541,14,ROQUE BAIGNARD,La Roque-Baignard
14542,14,ROSEL,Rosel
14543,14,ROTS,Rots
14546,14,ROUVRES,Rouvres
14547,14,RUBERCY,Rubercy
14550,14,RUMESNIL,Rumesnil
14552,14,RYES,Ryes
14554,14,CASTELET,Le Castelet
14555,14,SAINT ANDRE D HEBERTOT,Saint-André-d'Hébertot
14556,14,SAINT ANDRE SUR ORNE,Saint-André-sur-Orne
14557,14,SAINT ARNOULT,Saint-Arnoult
14558,14,SAINT AUBIN D ARQUENAY,Saint-Aubin-d'Arquenay
14559,14,SAINT AUBIN DES BOIS,Saint-Aubin-des-Bois
14562,14,SAINT AUBIN SUR MER,Saint-Aubin-sur-Mer
14563,14,SAINT BENOIT D HEBERTOT,Saint-Benoît-d'Hébertot
14565,14,SAINT COME DE FRESNE,Saint-Côme-de-Fresné
14566,14,SAINT CONTEST,Saint-Contest
14569,14,SAINTE CROIX SUR MER,Sainte-Croix-sur-Mer
14570,14,VALORBIQUET,Valorbiquet
14571,14,SAINT DENIS DE MAILLOC,Saint-Denis-de-Mailloc
14572,14,SAINT DENIS DE MERE,Saint-Denis-de-Méré
14574,14,SAINT DESIR,Saint-Désir
14575,14,SAINT ETIENNE LA THILLAYE,Saint-Étienne-la-Thillaye
14576,14,VAL DE VIE,Val-de-Vie
14578,14,SAINT GATIEN DES BOIS,Saint-Gatien-des-Bois
14579,14,SEULLINE,Seulline
14582,14,SAINT GERMAIN DE LIVET,Saint-Germain-de-Livet
14586,14,SAINT GERMAIN DU PERT,Saint-Germain-du-Pert
14587,14,SAINT GERMAIN LA BLANCHE HERBE,Saint-Germain-la-Blanche-Herbe
14588,14,SAINT GERMAIN LANGOT,Saint-Germain-Langot
14589,14,SAINT GERMAIN LE VASSON,Saint-Germain-le-Vasson
14590,14,SAINTE HONORINE DE DUCY,Sainte-Honorine-de-Ducy
14591,14,AURE SUR MER,Aure sur Mer
14592,14,SAINTE HONORINE DU FAY,Sainte-Honorine-du-Fay
14593,14,SAINT HYMER,Saint-Hymer
14595,14,SAINT JEAN DE LIVET,Saint-Jean-de-Livet
14598,14,SAINT JOUIN,Saint-Jouin
14601,14,SAINT JULIEN SUR CALONNE,Saint-Julien-sur-Calonne
14602,14,SAINT LAMBERT,Saint-Lambert
14603,14,SAINT LAURENT DE CONDEL,Saint-Laurent-de-Condel
14605,14,SAINT LAURENT SUR MER,Saint-Laurent-sur-Mer
14606,14,SAINT LEGER DUBOSQ,Saint-Léger-Dubosq
14607,14,SAINT LOUET SUR SEULLES,Saint-Louet-sur-Seulles
14609,14,SAINT LOUP HORS,Saint-Loup-Hors
14610,14,SAINT MANVIEU NORREY,Saint-Manvieu-Norrey
14613,14,SAINT MARCOUF,Saint-Marcouf
14614,14,SAINTE MARGUERITE D ELLE,Sainte-Marguerite-d'Elle
14619,14,SAINTE MARIE OUTRE L EAU,Sainte-Marie-Outre-l'Eau
14620,14,SAINT MARTIN AUX CHARTRAINS,Saint-Martin-aux-Chartrains
14621,14,SAINT MARTIN DE BIENFAITE LA CRESSONNIERE,Saint-Martin-de-Bienfaite-la-Cressonnière
14622,14,SAINT MARTIN DE BLAGNY,Saint-Martin-de-Blagny
14623,14,SAINT MARTIN DE FONTENAY,Saint-Martin-de-Fontenay
14625,14,SAINT MARTIN DE LA LIEUE,Saint-Martin-de-la-Lieue
14626,14,SAINT MARTIN DE MAILLOC,Saint-Martin-de-Mailloc
14627,14,SAINT MARTIN DE MIEUX,Saint-Martin-de-Mieux
14630,14,SAINT MARTIN DES ENTREES,Saint-Martin-des-Entrées
14635,14,SAINT OMER,Saint-Omer
14637,14,SAINT OUEN DU MESNIL OGER,Saint-Ouen-du-Mesnil-Oger
14639,14,SAINT OUEN LE PIN,Saint-Ouen-le-Pin
14640,14,SAINT PAIR,Saint-Pair
14643,14,SAINT PAUL DU VERNAY,Saint-Paul-du-Vernay
14644,14,SAINT PHILBERT DES CHAMPS,Saint-Philbert-des-Champs
14645,14,SAINT PIERRE AZIF,Saint-Pierre-Azif
14646,14,SAINT PIERRE CANIVET,Saint-Pierre-Canivet
14648,14,SAINT PIERRE DES IFS,Saint-Pierre-des-Ifs
14649,14,SAINT PIERRE DU BU,Saint-Pierre-du-Bû
14650,14,SAINT PIERRE DU FRESNE,Saint-Pierre-du-Fresne
14651,14,SAINT PIERRE DU JONQUET,Saint-Pierre-du-Jonquet
14652,14,SAINT PIERRE DU MONT,Saint-Pierre-du-Mont
14654,14,SAINT PIERRE EN AUGE,Saint-Pierre-en-Auge
14656,14,SAINT REMY,Saint-Rémy
14657,14,SAINT SAMSON,Saint-Samson
14658,14,NOUES DE SIENNE,Noues de Sienne
14659,14,SAINT SYLVAIN,Saint-Sylvain
14660,14,SAINT VAAST EN AUGE,Saint-Vaast-en-Auge
14661,14,SAINT VAAST SUR SEULLES,Saint-Vaast-sur-Seulles
14663,14,SAINT VIGOR LE GRAND,Saint-Vigor-le-Grand
14664,14,SALLEN,Sallen
14665,14,SALLENELLES,Sallenelles
14666,14,SANNERVILLE,Sannerville
14667,14,SAON,Saon
14668,14,SAONNET,Saonnet
14669,14,SASSY,Sassy
14672,14,VAL DE DROME,Val de Drôme
14674,14,SOIGNOLLES,Soignolles
14675,14,SOLIERS,Soliers
14676,14,SOMMERVIEU,Sommervieu
14677,14,SOULANGY,Soulangy
14678,14,SOUMONT SAINT QUENTIN,Soumont-Saint-Quentin
14679,14,SUBLES,Subles
14680,14,SULLY,Sully
14681,14,SURRAIN,Surrain
14682,14,SURVILLE,Surville
14684,14,TESSEL,Tessel
14685,14,THAON,Thaon
14687,14,THEIL EN AUGE,Le Theil-en-Auge
14689,14,HOM,Le Hom
14692,14,TILLY SUR SEULLES,Tilly-sur-Seulles
14694,14,TORQUESNE,Le Torquesne
14698,14,TOUFFREVILLE,Touffréville
14699,14,TOUQUES,Touques
14700,14,TOUR EN BESSIN,Tour-en-Bessin
14701,14,TOURGEVILLE,Tourgéville
14705,14,TOURNIERES,Tournières
14706,14,TOURVILLE EN AUGE,Tourville-en-Auge
14707,14,TOURVILLE SUR ODON,Tourville-sur-Odon
14708,14,TRACY BOCAGE,Tracy-Bocage
14709,14,TRACY SUR MER,Tracy-sur-Mer
14710,14,TREPREL,Tréprel
14711,14,TREVIERES,Trévières
14712,14,TROARN,Troarn
14713,14,MONTILLIERES SUR ORNE,Montillières-sur-Orne
14714,14,TRONQUAY,Le Tronquay
14715,14,TROUVILLE SUR MER,Trouville-sur-Mer
14716,14,TRUNGY,Trungy
14719,14,URVILLE,Urville
14720,14,USSY,Ussy
14721,14,VACOGNES NEUILLY,Vacognes-Neuilly
14723,14,VALSEME,Valsemé
14724,14,VARAVILLE,Varaville
14726,14,VALDALLIERE,Valdallière
14728,14,VAUCELLES,Vaucelles
14731,14,VAUVILLE,Vauville
14732,14,VAUX SUR AURE,Vaux-sur-Aure
14733,14,VAUX SUR SEULLES,Vaux-sur-Seulles
14734,14,VENDES,Vendes
14735,14,VENDEUVRE,Vendeuvre
14737,14,VERSAINVILLE,Versainville
14738,14,VERSON,Verson
14739,14,VER SUR MER,Ver-sur-Mer
14740,14,VESPIERE FRIARDEL,La Vespière-Friardel
14741,14,VEY,Le Vey
14742,14,VICQUES,Vicques
14743,14,VICTOT PONTFOL,Victot-Pontfol
14744,14,VIENNE EN BESSIN,Vienne-en-Bessin
14745,14,VIERVILLE SUR MER,Vierville-sur-Mer
14747,14,VIEUX,Vieux
14748,14,VIEUX BOURG,Vieux-Bourg
14751,14,VIGNATS,Vignats
14752,14,VILLERS BOCAGE,Villers-Bocage
14753,14,VILLERS CANIVET,Villers-Canivet
14754,14,VILLERS SUR MER,Villers-sur-Mer
14755,14,VILLERVILLE,Villerville
14756,14,VILLETTE,La Villette
14758,14,VILLONS LES BUISSONS,Villons-les-Buissons
14759,14,VILLY LEZ FALAISE,Villy-lez-Falaise
14760,14,VILLY BOCAGE,Villy-Bocage
14761,14,VIMONT,Vimont
14762,14,VIRE NORMANDIE,Vire Normandie
14764,14,PONT D OUILLY,Pont-d'Ouilly
15001,15,ALLANCHE,Allanche
15002,15,ALLEUZE,Alleuze
15003,15,ALLY,Ally
15004,15,ANDELAT,Andelat
15005,15,ANGLARDS DE SAINT FLOUR,Anglards-de-Saint-Flour
15006,15,ANGLARDS DE SALERS,Anglards-de-Salers
15007,15,ANTERRIEUX,Anterrieux
15008,15,ANTIGNAC,Antignac
15009,15,APCHON,Apchon
15010,15,ARCHES,Arches
15011,15,ARNAC,Arnac
15012,15,ARPAJON SUR CERE,Arpajon-sur-Cère
15013,15,AURIAC L EGLISE,Auriac-l'Église
15014,15,AURILLAC,Aurillac
15015,15,AUZERS,Auzers
15016,15,AYRENS,Ayrens
15017,15,BADAILHAC,Badailhac
15018,15,BARRIAC LES BOSQUETS,Barriac-les-Bosquets
15019,15,BASSIGNAC,Bassignac
15020,15,BEAULIEU,Beaulieu
15021,15,BOISSET,Boisset
15022,15,BONNAC,Bonnac
15024,15,BRAGEAC,Brageac
15025,15,ALBEPIERRE BREDONS,Albepierre-Bredons
15026,15,BREZONS,Brezons
15027,15,PUYCAPEL,Puycapel
15028,15,CARLAT,Carlat
15029,15,CASSANIOUZE,Cassaniouze
15030,15,CAYROLS,Cayrols
15032,15,CELOUX,Celoux
15033,15,CEZENS,Cézens
15034,15,CHALIERS,Chaliers
15036,15,CHALVIGNAC,Chalvignac
15037,15,CHAMPAGNAC,Champagnac
15038,15,CHAMPS SUR TARENTAINE MARCHAL,Champs-sur-Tarentaine-Marchal
15040,15,CHANTERELLE,Chanterelle
15041,15,CHAPELLE D ALAGNON,La Chapelle-d'Alagnon
15042,15,CHAPELLE LAURENT,La Chapelle-Laurent
15043,15,CHARMENSAC,Charmensac
15045,15,CHAUDES AIGUES,Chaudes-Aigues
15046,15,CHAUSSENAC,Chaussenac
15048,15,CHAZELLES,Chazelles
15049,15,CHEYLADE,Cheylade
15050,15,CLAUX,Le Claux
15051,15,CLAVIERES,Clavières
15052,15,COLLANDRES,Collandres
15053,15,COLTINES,Coltines
15054,15,CONDAT,Condat
15055,15,COREN,Coren
15056,15,CRANDELLES,Crandelles
15057,15,CROS DE MONTVERT,Cros-de-Montvert
15058,15,CROS DE RONESQUE,Cros-de-Ronesque
15059,15,CUSSAC,Cussac
15060,15,DEUX VERGES,Deux-Verges
15061,15,DIENNE,Dienne
15063,15,DRUGEAC,Drugeac
15064,15,ESCORAILLES,Escorailles
15065,15,ESPINASSE,Espinasse
15066,15,FALGOUX,Le Falgoux
15067,15,FAU,Le Fau
15069,15,FERRIERES SAINT MARY,Ferrières-Saint-Mary
15070,15,FONTANGES,Fontanges
15072,15,FREIX ANGLARDS,Freix-Anglards
15073,15,FRIDEFONT,Fridefont
15074,15,GIOU DE MAMOU,Giou-de-Mamou
15075,15,GIRGOLS,Girgols
15076,15,GLENAT,Glénat
15077,15,GOURDIEGES,Gourdièges
15078,15,JABRUN,Jabrun
15079,15,JALEYRAC,Jaleyrac
15080,15,JOURSAC,Joursac
15081,15,JOU SOUS MONJOU,Jou-sous-Monjou
15082,15,JUNHAC,Junhac
15083,15,JUSSAC,Jussac
15084,15,LABESSERETTE,Labesserette
15085,15,LABROUSSE,Labrousse
15086,15,LACAPELLE BARRES,Lacapelle-Barrès
15087,15,LACAPELLE DEL FRAISSE,Lacapelle-del-Fraisse
15088,15,LACAPELLE VIESCAMP,Lacapelle-Viescamp
15089,15,LADINHAC,Ladinhac
15090,15,LAFEUILLADE EN VEZIE,Lafeuillade-en-Vézie
15091,15,LANDEYRAT,Landeyrat
15092,15,LANOBRE,Lanobre
15093,15,LAPEYRUGUE,Lapeyrugue
15094,15,LAROQUEBROU,Laroquebrou
15095,15,LAROQUEVIEILLE,Laroquevieille
15096,15,LASCELLE,Lascelle
15097,15,LASTIC,Lastic
15098,15,LAURIE,Laurie
15100,15,LAVEISSENET,Laveissenet
15101,15,LAVEISSIERE,Laveissière
15102,15,LAVIGERIE,Lavigerie
15103,15,LEUCAMP,Leucamp
15104,15,LEYNHAC,Leynhac
15105,15,LEYVAUX,Leyvaux
15106,15,LIEUTADES,Lieutadès
15107,15,LORCIERES,Lorcières
15108,15,VAL D ARCOMIE,Val d'Arcomie
15110,15,LUGARDE,Lugarde
15111,15,MADIC,Madic
15112,15,MALBO,Malbo
15113,15,MANDAILLES SAINT JULIEN,Mandailles-Saint-Julien
15114,15,MARCENAT,Marcenat
15116,15,MARCHASTEL,Marchastel
15117,15,MARCOLES,Marcolès
15118,15,MARMANHAC,Marmanhac
15119,15,MASSIAC,Massiac
15120,15,MAURIAC,Mauriac
15121,15,MAURINES,Maurines
15122,15,MAURS,Maurs
15123,15,MEALLET,Méallet
15124,15,MENET,Menet
15125,15,MENTIERES,Mentières
15126,15,MOLEDES,Molèdes
15127,15,MOLOMPIZE,Molompize
15128,15,MONSELIE,La Monselie
15129,15,MONTBOUDIF,Montboudif
15130,15,MONTCHAMP,Montchamp
15131,15,MONTEIL,Le Monteil
15132,15,MONTGRELEIX,Montgreleix
15133,15,MONTMURAT,Montmurat
15134,15,MONTSALVY,Montsalvy
15135,15,MONTVERT,Montvert
15137,15,MOUSSAGES,Moussages
15138,15,MURAT,Murat
15139,15,NARNHAC,Narnhac
15140,15,NAUCELLES,Naucelles
15141,15,NEUSSARGUES EN PINATELLE,Neussargues en Pinatelle
15142,15,NEUVEGLISE SUR TRUYERE,Neuvéglise-sur-Truyère
15143,15,NIEUDAN,Nieudan
15144,15,OMPS,Omps
15146,15,PAILHEROLS,Pailherols
15147,15,PARLAN,Parlan
15148,15,PAULHAC,Paulhac
15149,15,PAULHENC,Paulhenc
15151,15,PEYRUSSE,Peyrusse
15152,15,PIERREFORT,Pierrefort
15153,15,PLEAUX,Pleaux
15154,15,POLMINHAC,Polminhac
15155,15,PRADIERS,Pradiers
15156,15,PRUNET,Prunet
15157,15,QUEZAC,Quézac
15158,15,RAGEADE,Rageade
15159,15,RAULHAC,Raulhac
15160,15,REILHAC,Reilhac
15161,15,REZENTIERES,Rézentières
15162,15,RIOM ES MONTAGNES,Riom-ès-Montagnes
15163,15,ROANNES SAINT MARY,Roannes-Saint-Mary
15164,15,ROFFIAC,Roffiac
15165,15,ROUFFIAC,Rouffiac
15166,15,ROUMEGOUX,Roumégoux
15167,15,ROUZIERS,Rouziers
15168,15,RUYNES EN MARGERIDE,Ruynes-en-Margeride
15169,15,SAIGNES,Saignes
15170,15,SAINT AMANDIN,Saint-Amandin
15172,15,SAINT ANTOINE,Saint-Antoine
15173,15,SAINT BONNET DE CONDAT,Saint-Bonnet-de-Condat
15174,15,SAINT BONNET DE SALERS,Saint-Bonnet-de-Salers
15175,15,SAINT CERNIN,Saint-Cernin
15176,15,SAINT CHAMANT,Saint-Chamant
15178,15,SAINT CIRGUES DE JORDANNE,Saint-Cirgues-de-Jordanne
15179,15,SAINT CIRGUES DE MALBERT,Saint-Cirgues-de-Malbert
15180,15,SAINT CLEMENT,Saint-Clément
15181,15,SAINT CONSTANT FOURNOULES,Saint-Constant-Fournoulès
15182,15,SAINT ETIENNE CANTALES,Saint-Étienne-Cantalès
15183,15,SAINT ETIENNE DE CARLAT,Saint-Étienne-de-Carlat
15184,15,SAINT ETIENNE DE MAURS,Saint-Étienne-de-Maurs
15185,15,SAINT ETIENNE DE CHOMEIL,Saint-Étienne-de-Chomeil
15186,15,SAINTE EULALIE,Sainte-Eulalie
15187,15,SAINT FLOUR,Saint-Flour
15188,15,SAINT GEORGES,Saint-Georges
15189,15,SAINT GERONS,Saint-Gérons
15190,15,SAINT HIPPOLYTE,Saint-Hippolyte
15191,15,SAINT ILLIDE,Saint-Illide
15192,15,SAINT JACQUES DES BLATS,Saint-Jacques-des-Blats
15194,15,SAINT JULIEN DE TOURSAC,Saint-Julien-de-Toursac
15196,15,SAINT MAMET LA SALVETAT,Saint-Mamet-la-Salvetat
15198,15,SAINTE MARIE,Sainte-Marie
15199,15,SAINT MARTIAL,Saint-Martial
15200,15,SAINT MARTIN CANTALES,Saint-Martin-Cantalès
15201,15,SAINT MARTIN SOUS VIGOUROUX,Saint-Martin-sous-Vigouroux
15202,15,SAINT MARTIN VALMEROUX,Saint-Martin-Valmeroux
15203,15,SAINT MARY LE PLAIN,Saint-Mary-le-Plain
15204,15,SAINT PAUL DES LANDES,Saint-Paul-des-Landes
15205,15,SAINT PAUL DE SALERS,Saint-Paul-de-Salers
15206,15,SAINT PIERRE,Saint-Pierre
15207,15,SAINT PONCY,Saint-Poncy
15208,15,SAINT PROJET DE SALERS,Saint-Projet-de-Salers
15209,15,SAINT REMY DE CHAUDES AIGUES,Saint-Rémy-de-Chaudes-Aigues
15211,15,SAINT SANTIN CANTALES,Saint-Santin-Cantalès
15212,15,SAINT SANTIN DE MAURS,Saint-Santin-de-Maurs
15213,15,SAINT SATURNIN,Saint-Saturnin
15214,15,SAINT SAURY,Saint-Saury
15215,15,SAINT SIMON,Saint-Simon
15216,15,SAINT URCIZE,Saint-Urcize
15217,15,SAINT VICTOR,Saint-Victor
15218,15,SAINT VINCENT DE SALERS,Saint-Vincent-de-Salers
15219,15,SALERS,Salers
15220,15,SALINS,Salins
15221,15,SANSAC DE MARMIESSE,Sansac-de-Marmiesse
15222,15,SANSAC VEINAZES,Sansac-Veinazès
15223,15,SAUVAT,Sauvat
15224,15,SEGALASSIERE,La Ségalassière
15225,15,SEGUR LES VILLAS,Ségur-les-Villas
15226,15,SENEZERGUES,Sénezergues
15228,15,SIRAN,Siran
15229,15,SOULAGES,Soulages
15230,15,SOURNIAC,Sourniac
15231,15,TALIZAT,Talizat
15232,15,TANAVELLE,Tanavelle
15233,15,TEISSIERES DE CORNET,Teissières-de-Cornet
15234,15,TEISSIERES LES BOULIES,Teissières-lès-Bouliès
15235,15,TERNES,Les Ternes
15236,15,THIEZAC,Thiézac
15237,15,TIVIERS,Tiviers
15238,15,TOURNEMIRE,Tournemire
15240,15,TREMOUILLE,Trémouille
15241,15,TRINITAT,La Trinitat
15242,15,TRIOULOU,Le Trioulou
15243,15,TRIZAC,Trizac
15244,15,USSEL,Ussel
15245,15,VABRES,Vabres
15246,15,VALETTE,Valette
15247,15,VALJOUZE,Valjouze
15248,15,VALUEJOLS,Valuéjols
15249,15,VAULMIER,Le Vaulmier
15250,15,VEBRET,Vebret
15251,15,VEDRINES SAINT LOUP,Védrines-Saint-Loup
15252,15,VELZIC,Velzic
15253,15,VERNOLS,Vernols
15254,15,VEYRIERES,Veyrières
15255,15,VEZAC,Vézac
15256,15,VEZE,Vèze
15257,15,VEZELS ROUSSY,Vezels-Roussy
15258,15,VIC SUR CERE,Vic-sur-Cère
15259,15,VIEILLESPESSE,Vieillespesse
15260,15,VIEILLEVIE,Vieillevie
15261,15,VIGEAN,Le Vigean
15262,15,VILLEDIEU,Villedieu
15263,15,VIRARGUES,Virargues
15264,15,VITRAC,Vitrac
15265,15,YDES,Ydes
15266,15,YOLET,Yolet
15267,15,YTRAC,Ytrac
15268,15,ROUGET PERS,Le Rouget-Pers
15269,15,BESSE,Besse
16001,16,ABZAC,Abzac
16002,16,ADJOTS,Les Adjots
16003,16,AGRIS,Agris
16005,16,AIGRE,Aigre
16007,16,ALLOUE,Alloue
16008,16,AMBERAC,Ambérac
16009,16,AMBERNAC,Ambernac
16010,16,AMBLEVILLE,Ambleville
16011,16,ANAIS,Anais
